6636.780471435486, 1036755.3898239539, 161955294.88359496
952.7640059867894, 20924.77872014867, 459553.8472653612
653.0231828540268, 10037.339078093339, 154279.63112779768
843.47164547005, 16745.663978743327, 332456.06250665465
850.8657690404384, 16688.307538245834, 327313.2127587527
846.5765956020367, 16869.17767760135, 336141.06153751444
853.4228064745765, 16788.762272527074, 330273.0329035625
833.6586697954309, 16358.291352177177, 320987.12057823216
833.3810998727755, 16347.400051145603, 320666.6055577597
851.4326745010354, 16710.55274941519, 327967.8846652578
833.58764593788, 16355.504169591204, 320905.0877194141
851.0502600113844, 16695.54528587137, 327526.1702979246
833.7555400171132, 16362.093204021952, 321099.0286332686
2963.081313745674, 29266.169572895964, 289060.13395453413
160.62008085934056, 1609.2855760512775, 16123.762679179892
158.79129866890108, 1572.8483080830538, 15579.265494880818
149.91817952211326, 1485.2202386043807, 14713.887029522539
161.1442687336036, 1595.169330136207, 15790.60311486321
153.77015649615524, 1523.125157471239, 15086.869248128729
154.9027521991392, 1545.64497684045, 15422.698180086894
156.6659090507624, 1552.311953365592, 15380.962043126596
142.55798706207906, 1257.948481494159, 11100.285678166634
155.05131204632448, 1535.9173596046999, 15214.589959937035
151.7363053572868, 1508.346256729556, 14993.830414105352
151.830557165393, 1429.6564814005515, 13461.833329005782
157.66366717732632, 1572.1473329751277, 15676.70777187311
148.92864701317617, 1478.6494600783485, 14680.884233082126
161.6096805663043, 1604.396872522849, 15927.81642498833
154.84536045304444, 1534.9756185003057, 15216.149470005457
154.71701282388054, 1532.4320636629357, 15178.343912414113
161.30878205874708, 1598.428032035116, 15839.014720631627
148.6362142879492, 1472.8482798568768, 14594.572835896275
156.61996560964565, 1551.4016328509538, 15367.434267041985
151.04168642471657, 1494.5680416483103, 14788.855209385001
158.0004684094832, 1548.2107368053637, 15170.56569318083
150.48050902410557, 1446.6966008451802, 13908.319877903461
145.2939198025177, 1306.6961976485572, 11751.730253199556
136.77920464932248, 1183.2326465288997, 10235.762807666824
153.95315027805913, 1526.7524969458552, 15140.795642832689
155.15881809004932, 1550.7593351742441, 15499.309322106084
157.6839418397328, 1527.3972317179744, 14795.053169275114
150.53985337194015, 1497.5634645220443, 14897.691741005077
141.34222768421475, 1246.1700293321453, 10987.089756893041
135.8856407230593, 1230.993823647757, 11151.62563016694
150.9419887239606, 1423.9677474965156, 13433.532730368914
145.28828941988198, 1316.7237207006715, 11933.249152966926
141.31638923959284, 1319.6760147261834, 12323.728289511451
150.86885001876308, 1398.2222957501913, 12958.444291779217
153.94772644290458, 1526.6449225573967, 15139.195449142659
137.52654230892887, 1218.328845784383, 10793.008764344813
157.90233398668215, 1576.9106800769748, 15748.008469276692
159.04037315136276, 1565.6494089474795, 15412.803825634057
143.00225936093338, 1306.4799708432183, 11936.10451920454
143.79995788600337, 1354.6888528618688, 12762.047465431362
141.77646423796145, 1246.5841727808793, 10960.71980762308
140.45403306193805, 1247.666240814134, 11083.135275872106
134.96574332891714, 1214.3834581551428, 10926.677741083318
154.4581401725469, 1465.5433374134118, 13905.497446994317
155.35722785531274, 1545.1406324014697, 15367.547470153766
154.23399138609287, 1522.8785945389077, 15036.628390814732
143.90889595146967, 1272.1910786910964, 11246.49126101983
146.82825613205313, 1437.2357865853198, 14068.454946326814
145.1834507627408, 1333.1045936209691, 12240.843210412335
152.69738224734834, 1527.5140837827942, 15280.545362429146
160.84870253027125, 1604.5322484965056, 16005.87195274848
146.31278754677803, 1367.6706493668312, 12784.412329930221
149.29332126758203, 1379.6232534720004, 12749.132415034352
156.8100398716539, 1555.1694852273279, 15423.452029996113
153.78879712515584, 1523.4944584139582, 15092.356583874855
147.86661557573186, 1408.4185748752698, 13415.08273744006
143.2704518686537, 1260.928103327474, 11097.470979002932
149.32488125664847, 1473.4880394718452, 14539.88768780564
138.76523899080496, 1201.1432755860935, 10397.021465738198
159.20226550563467, 1584.0850838829122, 15761.870881740184
149.09752221764487, 1482.0047420960736, 14730.88233075496
158.83228636390888, 1573.6603896964705, 15591.332711951414
149.78638357781335, 1482.6100153154841, 14675.115354339669
161.25769026350903, 1597.4156429583238, 15823.969276740825
154.73758403203811, 1542.3505842046734, 15373.416481053253
154.25326094734592, 1532.7106901613454, 15229.513109202686
156.65059157574817, 1552.0084241891166, 15376.45102086478
161.47628772623244, 1613.97669534027, 16131.908961877374
155.97469757661474, 1554.2656975749755, 15488.036817456328
146.5995302174051, 1332.8414279796127, 12117.816950056102
134.73561325385444, 1189.2874782259296, 10497.63066873879
154.96457352497563, 1518.7799193128994, 14885.288881437975
146.30815789068436, 1427.0718043576949, 13919.483124887296
161.82085132679566, 1608.59245112652, 15990.335315908416
136.29045468175505, 1189.148158391187, 10375.439321169504
146.46514866472768, 1373.326120390032, 12876.95161708962
161.37000867602822, 1599.641666076257, 15857.057211817239
148.68797614715564, 1473.874283382475, 14609.82561943197
156.6346645787485, 1551.692848273841, 15371.761428797152
151.2602894412754, 1498.8973565457768, 14853.160031352203
159.7216521723628, 1582.1254398653446, 15671.769440300302
149.04216309496357, 1419.172698526898, 13513.297891153437
160.54829948866964, 1595.4792714084135, 15855.378808752623
150.8768658058559, 1439.710935072423, 13738.140473001931
140.71215479920812, 1275.424355602386, 11560.53142093533
155.21209308086787, 1551.824448635442, 15515.280230954722
161.24192772638952, 1597.103371429217, 15819.32946968301
149.85781749436327, 1484.0244815943859, 14696.121288796452
158.9012679540364, 1575.027582364281, 15611.655697586
